2.414323855084169554e+04, 4.950374839558956408e-01
2.597613882171045407e+04, 4.847467928281466998e-01
2.794818875122489044e+04, 4.747083600454914953e-01
3.006995226793526308e+04, 4.649188125807676708e-01
3.235279529004456344e+04, 4.553728145425730567e-01
3.480894661065589753e+04, 4.460632813750234349e-01
3.745156340529064619e+04, 4.369857848212726492e-01
4.029480171258984046e+04, 4.281348501469278145e-01
4.335389226575152861e+04, 4.195041312852026416e-01
4.664522208092003711e+04, 4.110878436665267310e-01
5.018642223958190152e+04, 4.028784809358272323e-01
5.399646233520348324e+04, 3.948680385755621303e-01
5.809575209004455246e+04, 3.870492158264771110e-01
6.250625068649133027e+04, 3.794198217958374419e-01
6.725158439857803751e+04, 3.719912905099806433e-01
7.235717315382850938e+04, 3.648030379730478057e-01
7.785036670338759723e+04, 3.579376941277191970e-01
8.376059112988223205e+04, 3.515253536287461511e-01
9.011950647782905435e+04, 3.457257525344849536e-01
9.696117635098753090e+04, 3.406889377289453735e-01
1.043222503851619113e+05, 3.365094282832553629e-01
1.122421605739271909e+05, 3.332004731014651111e-01
1.207633324989618268e+05, 3.306931755643726101e-01
1.299314125965113199e+05, 3.288654332427581872e-01
1.397955126774096861e+05, 3.275699471127917484e-01
1.504084730105100025e+05, 3.266630435451680636e-01
1.618271453788161743e+05, 3.260206111681929197e-01
1.741126976245984551e+05, 3.255414491084825390e-01
1.873309413148879248e+05, 3.251485991389309049e-01
2.015526842825970962e+05, 3.247875157484786945e-01
2.168541099317678891e+05, 3.244195929488471464e-01
2.333171853388194577e+05, 3.240187145631290844e-01
2.510301003359232855e+05, 3.235679397021615222e-01
2.700877399285986321e+05, 3.230565668539838176e-01
2.905921925781873870e+05, 3.224797701595540356e-01
3.126532970719893347e+05, 3.218333445168837237e-01
3.363892309105456225e+05, 3.211186269316556041e-01
3.619271433639590978e+05, 3.203345840199498529e-01
3.894038365884242230e+05, 3.194833442249555011e-01
4.189664984515889664e+05, 3.185672718331708508e-01
4.507734909923672676e+05, 3.175897787045504073e-01
4.849951987388436683e+05, 3.165535615570341799e-01
5.218149414285618113e+05, 3.154617392428575862e-01
5.614299560204808367e+05, 3.143185305261168017e-01
6.040524532590669114e+05, 3.131278912222802413e-01
6.499107544503494864e+05, 3.118937352099311888e-01
6.992505145394547144e+05, 3.106202852663836889e-01
7.523360380414293613e+05, 3.093110706364211038e-01
8.094516948745674454e+05, 3.079691376076607590e-01
8.709034436806135345e+05, 3.065987773254960636e-01
9.370204707920025103e+05, 3.052023752128371625e-01
1.008156953625800204e+06, 3.037819854085950788e-01
1.084693957950538257e+06, 3.023381783364261222e-01
1.167041479189271806e+06, 3.008722843883245290e-01
1.255640638693766668e+06, 2.993825802600891262e-01
1.350966046754873358e+06, 2.978682426112019832e-01
1.453528345007324591e+06, 2.963262676511364546e-01
1.563876941848176531e+06, 2.947537823404446922e-01
1.682602955522054574e+06, 2.931462797436808487e-01
1.810342380638799397e+06, 2.915007539496251021e-01
1.947779495085998205e+06, 2.898138055123407608e-01
2.095650525586638367e+06, 2.880819432697367954e-01
2.254747591537639499e+06, 2.863042254345302684e-01
2.425922948255719151e+06, 2.844810453969847663e-01
2.610093552360926755e+06, 2.826148696424751749e-01
2.808245973753804341e+06, 2.807103731341596409e-01
3.021441680498789065e+06, 2.787744173867387487e-01
3.250822724924053997e+06, 2.768161488070439713e-01
3.497617861397238448e+06, 2.748452547261876489e-01
3.763149128548923880e+06, 2.728733350124840640e-01
4.048838931203688029e+06, 2.709133191557758780e-01
4.356217659955407493e+06, 2.689774050669990757e-01
4.686931889203545637e+06, 2.670777176722771151e-01
5.042753197565887123e+06, 2.652266854661739504e-01
5.425587657917130738e+06, 2.634366722603313504e-01
5.837486047889830545e+06, 2.617199650062347338e-01
6.280654835533560254e+06, 2.600892532613055530e-01
6.757467998980570585e+06, 2.585582605555330482e-01
7.270479743433829397e+06, 2.571420089143025001e-01
7.822438183600138873e+06, 2.558574542538056273e-01
8.416300064862748608e+06, 2.547239217118233978e-01
9.055246602052221075e+06, 2.537637882627064023e-01
9.742700520661093295e+06, 2.530028325865715244e-01
1.048234439178916067e+07, 2.524707286919808946e-01
1.127814035903648660e+07, 2.522013187577304416e-01
1.213435136301768944e+07, 2.522326892740756610e-01
1.305556397719353065e+07, 2.526068112965746959e-01
1.404671297734737210e+07, 2.533689508183692429e-01
1.511310777632093988e+07, 2.545664870634937182e-01
1.626046086561565287e+07, 2.562470021028319667e-01
1.749491841621624306e+07, 2.584562344220928676e-01
1.882309320255996287e+07, 2.612351608928057400e-01
2.025210002601933107e+07, 2.646171121018051076e-01
2.178959382765589654e+07, 2.686249177942118815e-01
2.344381069440836459e+07, 2.732676162349356175e-01
2.522361197837815806e+07, 2.785445942953293508e-01
2.713853176555170119e+07, 2.844302584519667332e-01
2.919882794824116305e+07, 2.908928960677317765e-01
3.141553717482981086e+07, 2.978833054420360615e-01
3.380053397117823362e+07, 3.053397215463110603e-01
